,tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,jpg_url,prediction,confidence,breed,retweet_count,favorite_count
9552,739544079319588864,2016-06-05 19:47:03+00:00,10,10,,,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,labrador retriever,0.967397,True,20617,38527
9564,739485634323156992,2016-06-05 15:54:48+00:00,6,10,Kyle,,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,walker hound,0.640256,True,2846,6980
9576,739238157791694849,2016-06-04 23:31:25+00:00,13,10,,doggo,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,eskimo dog,0.503372,True,56317,113041
9579,739238157791694849,2016-06-04 23:31:25+00:00,13,10,,,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,eskimo dog,0.503372,True,56317,113041
9588,738885046782832640,2016-06-04 00:08:17+00:00,11,10,Charles,,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,bath towel,0.8783200000000001,False,1112,3677
9600,738883359779196928,2016-06-04 00:01:35+00:00,10,10,,,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,labrador retriever,0.691137,True,769,3222
9612,738537504001953792,2016-06-03 01:07:16+00:00,11,10,Bayley,,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow,0.808737,True,1486,4958
9621,738537504001953792,2016-06-03 01:07:16+00:00,11,10,Bayley,puppo,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow,0.808737,True,1486,4958
9624,738402415918125056,2016-06-02 16:10:29+00:00,10,10,,,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,cocker spaniel,0.346695,True,804,3180
9636,738184450748633089,2016-06-02 01:44:22+00:00,9,10,,,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,bedlington terrier,0.289471,True,1178,4219
9648,738166403467907072,2016-06-02 00:32:39+00:00,12,10,Axel,,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,keeshond,0.8788860000000001,True,3246,8546
9660,738156290900254721,2016-06-01 23:52:28+00:00,10,10,Storkson,,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug,0.751758,True,621,2440
9672,737826014890496000,2016-06-01 02:00:04+00:00,10,10,Remy,,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla,0.990391,True,1714,5134
9684,737800304142471168,2016-06-01 00:17:54+00:00,10,10,Bella,,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute,0.374682,True,3357,9735
9696,737678689543020544,2016-05-31 16:14:39+00:00,11,10,,,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,pembroke,0.935307,True,1277,4911
9708,737445876994609152,2016-05-31 00:49:32+00:00,13,10,,,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,samoyed,0.400568,True,4318,9997
9711,737445876994609152,2016-05-31 00:49:32+00:00,13,10,,floofer,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,samoyed,0.400568,True,4318,9997
9720,737322739594330112,2016-05-30 16:40:14+00:00,9,10,Lily,,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,guinea pig,0.148526,False,787,3519
9732,737310737551491075,2016-05-30 15:52:33+00:00,13,10,,,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,cliff,0.4390770000000001,False,7194,14286
9744,736736130620620800,2016-05-29 01:49:16+00:00,13,10,Chadrick,,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,schipperke,0.545502,True,1676,4135
9756,736365877722001409,2016-05-28 01:18:00+00:00,11,10,Rory,,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,cup,0.473555,False,1202,3873
9762,736365877722001409,2016-05-28 01:18:00+00:00,11,10,Rory,pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,cup,0.473555,False,1202,3873
9768,736225175608430592,2016-05-27 15:58:54+00:00,10,10,very,,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,labrador retriever,0.399217,True,2705,7893
9780,736010884653420544,2016-05-27 01:47:23+00:00,10,10,,,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,golden retriever,0.553901,True,2887,7684
9792,735991953473572864,2016-05-27 00:32:10+00:00,11,10,Maxaroni,,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,cocker spaniel,0.961643,True,1112,3500
9804,735648611367784448,2016-05-26 01:47:51+00:00,12,10,,,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,pembroke,0.462594,True,1074,3937
9810,735648611367784448,2016-05-26 01:47:51+00:00,12,10,,pupper,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,pembroke,0.462594,True,1074,3937
9816,735635087207878657,2016-05-26 00:54:06+00:00,11,10,Dakota,,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,pug,0.8918709999999999,True,2275,6002
9828,735274964362878976,2016-05-25 01:03:06+00:00,11,10,,,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,studio couch,0.944692,False,4869,12686
9840,735256018284875776,2016-05-24 23:47:49+00:00,8,10,Kellogg,doggo,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,staffordshire bullterrier,0.523191,True,853,3244
9843,735256018284875776,2016-05-24 23:47:49+00:00,8,10,Kellogg,,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,staffordshire bullterrier,0.523191,True,853,3244
9852,735137028879360001,2016-05-24 15:55:00+00:00,9,10,Buckley,,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,walker hound,0.413535,True,944,3052
9858,735137028879360001,2016-05-24 15:55:00+00:00,9,10,Buckley,pupper,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,walker hound,0.413535,True,944,3052
9864,734912297295085568,2016-05-24 01:02:00+00:00,10,10,Jax,,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,maltese dog,0.847292,True,512,2679
9876,734787690684657664,2016-05-23 16:46:51+00:00,13,10,,,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,golden retriever,0.883991,True,6108,12202
9888,734776360183431168,2016-05-23 16:01:50+00:00,11,10,Livvie,,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,siberian husky,0.304902,True,519,2438
9900,733828123016450049,2016-05-21 01:13:53+00:00,10,10,Terry,,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,beagle,0.472324,True,756,3482
9912,733822306246479872,2016-05-21 00:50:46+00:00,10,10,Moose,,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,lhasa,0.457356,True,992,3571
9915,733822306246479872,2016-05-21 00:50:46+00:00,10,10,Moose,floofer,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,lhasa,0.457356,True,992,3571
9924,733482008106668032,2016-05-20 02:18:32+00:00,10,10,,,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,french bulldog,0.619382,True,918,3053
9936,733460102733135873,2016-05-20 00:51:30+00:00,11,10,Hermione,,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow,0.931275,True,1235,4064
9948,733109485275860992,2016-05-19 01:38:16+00:00,12,10,,doggo,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden retriever,0.945523,True,16552,51783
9951,733109485275860992,2016-05-19 01:38:16+00:00,12,10,,,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden retriever,0.945523,True,16552,51783
9954,733109485275860992,2016-05-19 01:38:16+00:00,12,10,,pupper,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,golden retriever,0.945523,True,16552,51783
9960,732732193018155009,2016-05-18 00:39:02+00:00,12,10,Ralpher,,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,koala,0.162935,False,518,2365
9972,732726085725589504,2016-05-18 00:14:46+00:00,11,10,Aldrick,,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,pomeranian,0.961902,True,864,3460
9984,732585889486888962,2016-05-17 14:57:41+00:00,10,10,,,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,staffordshire bullterrier,0.843359,True,758,3570
9996,732375214819057664,2016-05-17 01:00:32+00:00,11,10,Kyle,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,tennis ball,0.998673,False,2432,7871
9999,732375214819057664,2016-05-17 01:00:32+00:00,11,10,Kyle,,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,tennis ball,0.998673,False,2432,7871
10008,732005617171337216,2016-05-16 00:31:53+00:00,11,10,Larry,,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english setter,0.677408,True,5227,14483
10020,731285275100512256,2016-05-14 00:49:30+00:00,12,10,Solomon,,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,pembroke,0.967103,True,967,3408
10032,731156023742988288,2016-05-13 16:15:54+00:00,204,10,this,,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,lakeside,0.501767,False,1227,3740
10044,730924654643314689,2016-05-13 00:56:32+00:00,9,10,unacceptable,,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,polecat,0.185382,False,1921,5987
10056,730573383004487680,2016-05-12 01:40:42+00:00,10,10,Rooney,,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,american staffordshire terrier,0.810158,True,2069,4754
10062,730573383004487680,2016-05-12 01:40:42+00:00,10,10,Rooney,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,american staffordshire terrier,0.810158,True,2069,4754
10068,730427201120833536,2016-05-11 15:59:50+00:00,11,10,Crystal,,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,eskimo dog,0.682082,True,1011,3394
10080,730211855403241472,2016-05-11 01:44:07+00:00,11,10,Ziva,,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,pug,0.341663,True,1029,3721
10092,730196704625098752,2016-05-11 00:43:55+00:00,6,10,Charles,,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,hand blower,0.296145,False,1831,4712
10104,729854734790754305,2016-05-10 02:05:03+00:00,11,10,Ollie,,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,doormat,0.359586,False,1087,3924
10116,729823566028484608,2016-05-10 00:01:12+00:00,13,10,Stefan,,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie,0.218408,True,1211,3871
10128,729463711119904772,2016-05-09 00:11:16+00:00,13,10,Pupcasso,,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,german shepherd,0.829307,True,2244,5633
10140,729113531270991872,2016-05-08 00:59:46+00:00,10,10,,,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,stone wall,0.6061880000000001,False,309,1831
10152,728986383096946689,2016-05-07 16:34:32+00:00,11,10,Puff,,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,maltese dog,0.95207,True,792,3061
10164,728760639972315136,2016-05-07 01:37:30+00:00,13,10,,,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,pembroke,0.939134,True,1646,4542
10176,728751179681943552,2016-05-07 00:59:55+00:00,10,10,Flurpson,,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,saint bernard,0.48205,True,655,2688
10188,728653952833728512,2016-05-06 18:33:34+00:00,8,10,Coleman,,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,window shade,0.594333,False,1004,3226
10200,728409960103686147,2016-05-06 02:24:02+00:00,10,10,Wallace,,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,siamese cat,0.478278,False,1925,4768
10212,728387165835677696,2016-05-06 00:53:27+00:00,12,10,Enchilada,,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie,0.266414,True,933,3605
10224,728046963732717569,2016-05-05 02:21:37+00:00,11,10,Raymond,,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,newfoundland,0.255971,True,1168,4179
10236,728035342121635841,2016-05-05 01:35:26+00:00,12,10,all,,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,handkerchief,0.30296100000000004,False,1622,4434
10242,728035342121635841,2016-05-05 01:35:26+00:00,12,10,all,pupper,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,handkerchief,0.30296100000000004,False,1622,4434
10248,728015554473250816,2016-05-05 00:16:48+00:00,11,10,Rueben,,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker spaniel,0.384559,True,1073,4013
10254,728015554473250816,2016-05-05 00:16:48+00:00,11,10,Rueben,pupper,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker spaniel,0.384559,True,1073,4013
10260,727685679342333952,2016-05-04 02:26:00+00:00,12,10,Cilantro,,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,border collie,0.462408,True,617,2878
10272,727644517743104000,2016-05-03 23:42:26+00:00,13,10,,doggo,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,great pyrenees,0.457164,True,1689,5715
10275,727644517743104000,2016-05-03 23:42:26+00:00,13,10,,,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,great pyrenees,0.457164,True,1689,5715
10284,727524757080539137,2016-05-03 15:46:33+00:00,10,10,,,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,pomeranian,0.958834,True,1181,4356
10290,727524757080539137,2016-05-03 15:46:33+00:00,10,10,,pupper,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,pomeranian,0.958834,True,1181,4356
10296,727314416056803329,2016-05-03 01:50:44+00:00,11,10,,,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,toy poodle,0.827469,True,719,3247
10302,727314416056803329,2016-05-03 01:50:44+00:00,11,10,,pupper,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,toy poodle,0.827469,True,719,3247
10308,727286334147182592,2016-05-02 23:59:09+00:00,9,10,,,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,bonnet,0.14644,False,792,2976
10320,727175381690781696,2016-05-02 16:38:15+00:00,10,10,Karll,,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat coated retriever,0.656463,True,1346,3813
10332,726935089318363137,2016-05-02 00:43:25+00:00,12,10,Sprout,,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,teddy,0.821615,False,2356,6685
10344,726887082820554753,2016-05-01 21:32:40+00:00,10,10,Blitz,,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft coated wheaten terrier,0.5159189999999999,True,1472,3726
10356,726828223124897792,2016-05-01 17:38:46+00:00,12,10,Bloop,,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,miniature pinscher,0.255327,True,974,3474
10368,726224900189511680,2016-04-30 01:41:23+00:00,9,10,,,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,standard poodle,0.261112,True,1105,4299
10380,725842289046749185,2016-04-29 00:21:01+00:00,12,10,Colby,,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy poodle,0.420463,True,2580,6893
10392,725786712245440512,2016-04-28 20:40:11+00:00,11,10,Lillie,,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,chow,0.33576100000000003,True,1331,4068
10398,725786712245440512,2016-04-28 20:40:11+00:00,11,10,Lillie,pupper,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,chow,0.33576100000000003,True,1331,4068
10404,725729321944506368,2016-04-28 16:52:08+00:00,12,10,Lola,,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer,0.599076,True,1719,5072
10416,724983749226668032,2016-04-26 15:29:30+00:00,12,10,Fred,,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden retriever,0.67575,True,1265,3640
10428,724771698126512129,2016-04-26 01:26:53+00:00,11,10,,doggo,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,german short haired pointer,0.835491,True,613,2281
10431,724771698126512129,2016-04-26 01:26:53+00:00,11,10,,,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,german short haired pointer,0.835491,True,613,2281
10440,724405726123311104,2016-04-25 01:12:38+00:00,10,10,Ashleigh,,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden retriever,0.240695,True,1604,5137
10446,724405726123311104,2016-04-25 01:12:38+00:00,10,10,Ashleigh,pupper,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden retriever,0.240695,True,1604,5137
10452,724049859469295616,2016-04-24 01:38:33+00:00,10,10,Kreggory,,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,border collie,0.581835,True,1724,4218
10464,724046343203856385,2016-04-24 01:24:35+00:00,10,10,Sarge,,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,boxer,0.8262719999999999,True,542,2588
10476,724004602748780546,2016-04-23 22:38:43+00:00,11,10,Luther,,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,siamese cat,0.950526,False,1490,4077
10482,724004602748780546,2016-04-23 22:38:43+00:00,11,10,Luther,pupper,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,siamese cat,0.950526,False,1490,4077
10488,723912936180330496,2016-04-23 16:34:28+00:00,12,10,Sugar,,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,samoyed,0.991772,True,1188,3782
10500,723688335806480385,2016-04-23 01:41:59+00:00,12,10,Reginald,,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,teddy,0.263256,False,2835,7465
10512,723673163800948736,2016-04-23 00:41:42+00:00,10,10,Ivar,,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden retriever,0.83939,True,859,2935
10524,723179728551723008,2016-04-21 16:00:57+00:00,8,10,Jangle,,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,tennis ball,0.176495,False,1793,5150
10536,722974582966214656,2016-04-21 02:25:47+00:00,4,10,,,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,great dane,0.246762,True,1520,3985
10548,722613351520608256,2016-04-20 02:30:23+00:00,12,10,Schnitzel,,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,labrador retriever,0.5309149999999999,True,1583,4847
10560,721503162398597120,2016-04-17 00:58:53+00:00,11,10,Panda,,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,pomeranian,0.99775,True,1767,4493
10572,721001180231503872,2016-04-15 15:44:11+00:00,11,10,Oliver,,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,samoyed,0.950053,True,593,2465
10578,721001180231503872,2016-04-15 15:44:11+00:00,11,10,Oliver,pupper,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,samoyed,0.950053,True,593,2465
10584,720785406564900865,2016-04-15 01:26:47+00:00,12,10,Archie,,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,chihuahua,0.8964219999999999,True,741,3028
10596,720775346191278080,2016-04-15 00:46:48+00:00,10,10,Berkeley,,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,newfoundland,0.48997,True,639,2402
10608,720415127506415616,2016-04-14 00:55:25+00:00,10,10,,,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,rottweiler,0.990312,True,1452,4021
10620,720389942216527872,2016-04-13 23:15:21+00:00,11,10,Ralphé,,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,pembroke,0.873977,True,2423,6197
10632,720340705894408192,2016-04-13 19:59:42+00:00,10,10,Derek,,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,alp,0.320126,False,945,2794
10638,720340705894408192,2016-04-13 19:59:42+00:00,10,10,Derek,pupper,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,alp,0.320126,False,945,2794
10644,720059472081784833,2016-04-13 01:22:10+00:00,9,10,Charleson,,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,mexican hairless,0.451852,True,1090,3760
10656,720043174954147842,2016-04-13 00:17:25+00:00,11,10,Neptune,,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,samoyed,0.954517,True,1940,4784
10668,719991154352222208,2016-04-12 20:50:42+00:00,10,10,,doggo,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden retriever,0.605304,True,1683,4703
10671,719991154352222208,2016-04-12 20:50:42+00:00,10,10,,,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden retriever,0.605304,True,1683,4703
10680,719704490224398336,2016-04-12 01:51:36+00:00,12,10,Clyde,,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,home theater,0.05903260000000001,False,1380,4418
10686,719704490224398336,2016-04-12 01:51:36+00:00,12,10,Clyde,pupper,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,home theater,0.05903260000000001,False,1380,4418
10692,719551379208073216,2016-04-11 15:43:12+00:00,10,10,Harnold,,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,0.873233,True,1831,4920
10704,719367763014393856,2016-04-11 03:33:34+00:00,11,10,Sid,,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,swing,0.171486,False,720,2719
10716,719339463458033665,2016-04-11 01:41:07+00:00,10,10,Lucy,,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,golden retriever,0.765778,True,1192,4315
10728,719332531645071360,2016-04-11 01:13:34+00:00,11,10,Pippa,,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,dandie dinmont,0.224415,True,918,3340
10740,718971898235854848,2016-04-10 01:20:33+00:00,10,10,Sadie,,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,golden retriever,0.14039400000000002,True,1044,3387
10752,718939241951195136,2016-04-09 23:10:47+00:00,12,10,Otis,,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,pembroke,0.7663270000000001,True,1698,5110
10764,718631497683582976,2016-04-09 02:47:55+00:00,10,10,,,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,pomeranian,0.993718,True,7763,18339
10776,718613305783398402,2016-04-09 01:35:37+00:00,11,10,Carper,,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,labrador retriever,0.58458,True,465,2369
10788,718540630683709445,2016-04-08 20:46:50+00:00,10,10,,,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,maltese dog,0.632289,True,980,2378
10800,718460005985447936,2016-04-08 15:26:28+00:00,9,10,Bowie,,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,badger,0.356946,False,509,2622
10812,718454725339934721,2016-04-08 15:05:29+00:00,13,10,,,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,hammer,0.16986500000000002,False,1467,4733
10824,718246886998687744,2016-04-08 01:19:36+00:00,3,10,Alexanderson,,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,chihuahua,0.354488,True,481,1857
10836,718234618122661888,2016-04-08 00:30:51+00:00,11,10,Suki,,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,malamute,0.370152,True,957,3767
10848,717841801130979328,2016-04-06 22:29:56+00:00,11,10,Barclay,,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,brittany spaniel,0.922876,True,585,2385
10860,717790033953034240,2016-04-06 19:04:14+00:00,10,10,,,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,car mirror,0.819106,False,1068,2796
10866,717790033953034240,2016-04-06 19:04:14+00:00,10,10,,pupper,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,car mirror,0.819106,False,1068,2796
10872,717537687239008257,2016-04-06 02:21:30+00:00,11,10,,,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,golden retriever,0.779356,True,1785,5616
10884,717421804990701568,2016-04-05 18:41:02+00:00,9,10,Ebby,,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,miniature pinscher,0.286479,True,814,3073
10896,717047459982213120,2016-04-04 17:53:31+00:00,12,10,Flávio,,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,golden retriever,0.983548,True,1864,6115
10908,717009362452090881,2016-04-04 15:22:08+00:00,10,10,Smokey,,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,siberian husky,0.506154,True,934,3149
10914,717009362452090881,2016-04-04 15:22:08+00:00,10,10,Smokey,pupper,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,siberian husky,0.506154,True,934,3149
10920,716802964044845056,2016-04-04 01:41:58+00:00,10,10,Link,,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,malinois,0.619577,True,1136,4170
10932,716791146589110272,2016-04-04 00:55:01+00:00,11,10,Jennifur,,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,pomeranian,0.468751,True,1525,7971
10944,716439118184652801,2016-04-03 01:36:11+00:00,50,10,Bluebert,,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,siberian husky,0.396495,True,203,2320
10956,716285507865542656,2016-04-02 15:25:47+00:00,12,10,Stephanus,,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,yorkshire terrier,0.43042,True,1014,2693
10968,716080869887381504,2016-04-02 01:52:38+00:00,11,10,,doggo,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden retriever,0.638625,True,1843,6589
10971,716080869887381504,2016-04-02 01:52:38+00:00,11,10,,,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden retriever,0.638625,True,1843,6589
10980,715928423106027520,2016-04-01 15:46:52+00:00,11,10,Bubbles,,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,pug,0.976685,True,851,3114
10992,715733265223708672,2016-04-01 02:51:22+00:00,10,10,,,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,dandie dinmont,0.740229,True,1634,4535
11004,715696743237730304,2016-04-01 00:26:15+00:00,10,10,Toby,,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,staffordshire bullterrier,0.427836,True,1252,3807
11016,715680795826982913,2016-03-31 23:22:53+00:00,12,10,Zeus,,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,golden retriever,0.990715,True,1558,4174
11028,715360349751484417,2016-03-31 02:09:32+00:00,11,10,Bertson,,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,nail,0.8555520000000001,False,1513,5320
11040,715342466308784130,2016-03-31 00:58:29+00:00,10,10,Oscar,,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,west highland white terrier,0.597111,True,667,2968
11052,715220193576927233,2016-03-30 16:52:36+00:00,10,10,Nico,,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,chihuahua,0.584026,True,627,2359
11064,715200624753819648,2016-03-30 15:34:51+00:00,12,10,Michelangelope,,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,chihuahua,0.956787,True,1814,5002
