,tweet_id,retweet_count,favorite_count
1851,675111688094527488,238,912
1852,675109292475830276,1065,2664
1853,675047298674663426,303,1009
1854,675015141583413248,1116,2566
1855,675006312288268288,209,926
1856,675003128568291329,436,1483
1857,674999807681908736,1045,2125
1858,674805413498527744,338,818
1859,674800520222154752,806,2865
1860,674793399141146624,1031,2377
1861,674790488185167872,236,1045
1862,674788554665512960,197,769
1863,674781762103414784,1128,1910
1864,674774481756377088,447,1052
1865,674767892831932416,733,1721
1866,674764817387900928,223,751
1867,674754018082705410,413,1297
1868,674752233200820224,435,1383
1869,674743008475090944,515,1317
1870,674742531037511680,49,459
1871,674739953134403584,366,1044
1872,674737130913071104,82,611
1873,674690135443775488,447,1088
1874,674670581682434048,610,1531
1875,674664755118911488,232,866
1876,674646392044941312,459,1362
1877,674644256330530816,258,983
1878,674638615994089473,552,1600
1879,674632714662858753,543,1429
1880,674606911342424069,93,887
1881,674468880899788800,1906,5918
1882,674447403907457024,340,1010
1883,674436901579923456,366,1055
1884,674422304705744896,507,1355
1885,674416750885273600,130,654
1886,674410619106390016,435,1140
1887,674394782723014656,539,1440
1888,674372068062928900,300,810
1889,674330906434379776,71,537
1890,674318007229923329,486,1336
1891,674307341513269249,6532,10765
1892,674291837063053312,5500,13920
1893,674271431610523648,687,1478
1894,674269164442398721,216,867
1895,674265582246694913,791,1548
1896,674262580978937856,425,1246
1897,674255168825880576,512,1390
1898,674082852460433408,157,723
1899,674075285688614912,267,940
1900,674063288070742018,2052,6042
1901,674053186244734976,1212,3123
1902,674051556661161984,462,1376
1903,674045139690631169,601,1330
1904,674042553264685056,119,685
1905,674038233588723717,397,1048
1906,674036086168010753,193,810
1907,674024893172875264,1147,1679
1908,674019345211760640,286,1069
1909,674014384960745472,602,1477
1910,674008982932058114,334,1134
1911,673956914389192708,899,1849
1912,673919437611909120,350,1111
1913,673906403526995968,1540,3005
1914,673887867907739649,240,889
1915,673716320723169284,705,2918
1916,673715861853720576,1933,3345
1917,673711475735838725,282,985
1918,673709992831262724,252,791
1919,673708611235921920,268,1017
1920,673707060090052608,368,1041
1921,673705679337693185,386,1193
1922,673700254269775872,532,1352
1923,673697980713705472,1837,3743
1924,673689733134946305,608,1646
1925,673688752737402881,463,1192
1926,673686845050527744,406,1356
1927,673680198160809984,435,1295
1928,673662677122719744,345,1187
1929,673656262056419329,221,684
1930,673636718965334016,338,1041
1931,673612854080196609,674,1511
1932,673583129559498752,337,1132
1933,673580926094458881,257,782
1934,673576835670777856,527,1306
1935,673363615379013632,283,972
1936,673359818736984064,629,1364
1937,673355879178194945,535,1418
1938,673352124999274496,508,1575
1939,673350198937153538,195,715
1940,673345638550134785,1181,2366
1941,673343217010679808,252,915
1942,673342308415348736,538,1206
1943,673320132811366400,7346,12702
1944,673317986296586240,237,833
1945,673295268553605120,2953,7096
1946,673270968295534593,342,1017
1947,673240798075449344,666,1354
1948,673213039743795200,784,2106
1949,673148804208660480,587,1605
1950,672997845381865473,667,1861
1951,672995267319328768,269,896
1952,672988786805112832,269,924
1953,672984142909456390,512,1193
1954,672980819271634944,948,1718
1955,672975131468300288,844,1578
1956,672970152493887488,335,895
1957,672968025906282496,502,1257
1958,672964561327235073,606,1344
1959,672902681409806336,462,1287
1960,672898206762672129,396,854
1961,672884426393653248,789,1451
1962,672877615439593473,328,975
1963,672834301050937345,535,1238
1964,672828477930868736,458,1181
1965,672640509974827008,296,924
1966,672622327801233409,451,1219
1967,672614745925664768,544,1156
1968,672609152938721280,363,1044
1969,672604026190569472,375,1046
1970,672594978741354496,574,1256
1971,672591762242805761,312,901
1972,672591271085670400,176,678
1973,672538107540070400,341,966
1974,672523490734551040,157,592
1975,672488522314567680,404,1050
1976,672482722825261057,558,1063
1977,672481316919734272,122,683
1978,672475084225949696,653,1365
1979,672466075045466113,493,1282
1980,672272411274932228,3133,6062
1981,672267570918129665,574,1403
1982,672264251789176834,311,1067
1983,672256522047614977,1432,2663
1984,672254177670729728,696,1353
1985,672248013293752320,563,1630
1986,672245253877968896,144,643
1987,672239279297454080,303,847
1988,672231046314901505,942,1713
1989,672222792075620352,197,744
1990,672205392827572224,1075,2124
1991,672169685991993344,343,964
1992,672160042234327040,335,830
1993,672139350159835138,649,1640
1994,672125275208069120,1071,2254
1995,672095186491711488,341,933
1996,672082170312290304,344,892
1997,672068090318987265,474,1215
1998,671896809300709376,3898,8023
1999,671891728106971137,533,1236
2000,671882082306625538,1294,3270
2001,671879137494245376,619,1335
2002,671874878652489728,516,1182
2003,671866342182637568,456,1057
2004,671855973984772097,407,846
2005,671789708968640512,3222,6659
2006,671768281401958400,461,1123
2007,671763349865160704,842,1576
2008,671744970634719232,713,1276
2009,671743150407421952,223,709
2010,671735591348891648,701,1361
2011,671729906628341761,4050,8005
2012,671561002136281088,6747,12035
2013,671550332464455680,196,856
2014,671547767500775424,547,1270
2015,671544874165002241,977,1849
2016,671542985629241344,528,1028
2017,671538301157904385,359,875
2018,671536543010570240,376,1106
2019,671533943490011136,541,963
2020,671528761649688577,239,791
2021,671520732782923777,494,1312
2022,671518598289059840,274,889
2023,671511350426865664,656,1493
2024,671504605491109889,3322,6581
2025,671497587707535361,419,868
2026,671488513339211776,448,939
2027,671486386088865792,183,544
2028,671485057807351808,220,713
2029,671390180817915904,694,1356
2030,671362598324076544,277,1044
2031,671357843010908160,146,376
2032,671355857343524864,112,456
2033,671347597085433856,394,896
2034,671186162933985280,193,690
2035,671182547775299584,313,1050
2036,671166507850801152,321,820
2037,671163268581498880,1022,1545
2038,671159727754231808,74,340
2039,671154572044468225,205,665
2040,671151324042559489,140,626
2041,671147085991960577,200,620
2042,671141549288370177,609,1085
2043,671138694582165504,373,866
2044,671134062904504320,175,698
2045,671122204919246848,2335,3274
2046,671115716440031232,723,1287
2047,671109016219725825,406,1075
2048,670995969505435648,269,1037
2049,670842764863651840,8093,23251
2050,670840546554966016,180,548
2051,670838202509447168,644,1046
2052,670833812859932673,113,408
2053,670832455012716544,199,688
2054,670826280409919488,3781,5186
2055,670823764196741120,173,729
2056,670822709593571328,89,572
2057,670815497391357952,1432,2977
2058,670811965569282048,250,1061
2059,670807719151067136,456,1096
2060,670804601705242624,892,1835
2061,670803562457407488,83,320
2062,670797304698376195,218,692
2063,670792680469889025,257,780
2064,670789397210615808,223,622
2065,670786190031921152,187,561
2066,670783437142401025,354,781
2067,670782429121134593,717,1450
2068,670780561024270336,268,749
2069,670778058496974848,69,316
2070,670764103623966721,391,1023
2071,670755717859713024,98,414
2072,670733412878163972,475,903
2073,670727704916926465,331,785
2074,670717338665226240,446,1117
2075,670704688707301377,345,730
2076,670691627984359425,224,555
2077,670679630144274432,260,707
2078,670676092097810432,38,231
2079,670668383499735048,4646,10053
2080,670474236058800128,686,1420
2081,670468609693655041,82,338
2082,670465786746662913,506,913
2083,670452855871037440,189,518
2084,670449342516494336,603,1139
2085,670444955656130560,1851,6343
2086,670442337873600512,186,609
2087,670435821946826752,479,998
2088,670434127938719744,599,1334
2089,670433248821026816,103,312
2090,670428280563085312,575,1310
2091,670427002554466305,148,492
2092,670421925039075328,592,1230
2093,670420569653809152,292,582
2094,670417414769758208,302,538
2095,670411370698022913,827,1899
2096,670408998013820928,204,523
2097,670403879788544000,142,405
2098,670385711116361728,191,532
2099,670374371102445568,250,704
2100,670361874861563904,60,310
2101,670338931251150849,101,404
2102,670319130621435904,1135,3668
2103,670303360680108032,123,409
2104,670290420111441920,266,655
2105,670093938074779648,307,967
2106,670086499208155136,232,656
2107,670079681849372674,1138,2083
2108,670073503555706880,732,1470
2109,670069087419133954,222,585
2110,670061506722140161,310,712
2111,670055038660800512,301,626
2112,670046952931721218,160,611
2113,670040295598354432,104,710
2114,670037189829525505,256,559
2115,670003130994700288,84,315
2116,669993076832759809,76,305
2117,669972011175813120,143,415
2118,669970042633789440,51,285
2119,669942763794931712,148,473
2120,669926384437997569,89,355
2121,669923323644657664,53,222
2122,669753178989142016,370,755
2123,669749430875258880,61,244
2124,669684865554620416,82,478
2125,669683899023405056,102,358
2126,669682095984410625,125,331
2127,669680153564442624,266,628
2128,669661792646373376,398,761
2129,669625907762618368,1682,3313
2130,669603084620980224,337,896
2131,669597912108789760,140,484
2132,669583744538451968,861,1400
2133,669573570759163904,129,410
2134,669571471778410496,943,1491
2135,669567591774625800,48,220
2136,669564461267722241,112,369
2137,669393256313184256,69,337
2138,669375718304980992,676,1247
2139,669371483794317312,165,461
2140,669367896104181761,140,430
2141,669363888236994561,212,586
2142,669359674819481600,113,348
2143,669354382627049472,1186,2533
2144,669353438988365824,241,590
2145,669351434509529089,169,405
2146,669328503091937280,387,954
2147,669327207240699904,113,539
2148,669324657376567296,195,464
2149,669216679721873412,377,1118
2150,669214165781868544,149,411
2151,669203728096960512,435,945
2152,669037058363662336,288,613
2153,669015743032369152,346,698
2154,669006782128353280,227,544
2155,669000397445533696,5918,19661
2156,668994913074286592,209,414
2157,668992363537309700,316,700
2158,668989615043424256,308,628
2159,668988183816871936,428,845
2160,668986018524233728,151,515
2161,668981893510119424,279,506
2162,668979806671884288,326,748
2163,668975677807423489,540,1227
2164,668967877119254528,21,136
2165,668960084974809088,226,659
2166,668955713004314625,65,258
2167,668932921458302977,53,244
2168,668902994700836864,92,298
2169,668892474547511297,137,375
2170,668872652652679168,280,495
2171,668852170888998912,149,423
2172,668826086256599040,124,405
2173,668815180734689280,242,521
2174,668779399630725120,343,671
2175,668655139528511488,203,490
2176,668645506898350081,488,815
2177,668643542311546881,482,813
2178,668641109086707712,501,999
2179,668636665813057536,458,971
2180,668633411083464705,1478,2623
2181,668631377374486528,296,663
2182,668627278264475648,102,295
2183,668625577880875008,120,359
2184,668623201287675904,696,1330
2185,668620235289837568,36,185
2186,668614819948453888,298,580
2187,668587383441514497,992,1572
2188,668567822092664832,49,224
2189,668544745690562560,212,481
2190,668542336805281792,196,425
2191,668537837512433665,67,238
2192,668528771708952576,204,437
2193,668507509523615744,96,304
2194,668496999348633600,121,380
2195,668484198282485761,218,397
2196,668480044826800133,134,429
2197,668466899341221888,473,836
2198,668297328638447616,274,591
2199,668291999406125056,29,228
2200,668286279830867968,126,473
2201,668274247790391296,219,770
2202,668268907921326080,214,517
2203,668256321989451776,552,1211
2204,668248472370458624,440,895
2205,668237644992782336,2627,5806
2206,668226093875376128,94,274
2207,668221241640230912,182,485
2208,668204964695683073,182,526
2209,668190681446379520,187,609
2210,668171859951755264,174,455
2211,668154635664932864,289,464
2212,668142349051129856,260,544
2213,668113020489474048,218,626
2214,667937095915278337,738,1168
2215,667924896115245057,99,276
2216,667915453470232577,51,197
2217,667911425562669056,274,462
2218,667902449697558528,352,805
2219,667886921285246976,995,1753
2220,667885044254572545,432,772
2221,667878741721415682,109,373
2222,667873844930215936,376,585
2223,667866724293877760,959,2855
2224,667861340749471744,74,231
2225,667832474953625600,56,275
2226,667806454573760512,451,989
2227,667801013445750784,87,307
2228,667793409583771648,308,655
2229,667782464991965184,230,390
2230,667773195014021121,48,217
2231,667766675769573376,201,410
2232,667728196545200128,143,356
2233,667724302356258817,295,447
2234,667550904950915073,31,0
2235,667550882905632768,27,0
2236,667549055577362432,2090,5396
2237,667546741521195010,115,317
2238,667544320556335104,490,805
2239,667538891197542400,60,192
2240,667534815156183040,489,767
2241,667530908589760512,219,438
2242,667524857454854144,1042,1591
2243,667517642048163840,179,346
2244,667509364010450944,1973,6371
2245,667502640335572993,206,510
2246,667495797102141441,246,490
2247,667491009379606528,208,486
2248,667470559035432960,89,235
2249,667455448082227200,56,179
2250,667453023279554560,81,293
2251,667443425659232256,537,727
2252,667437278097252352,218,422
2253,667435689202614272,79,288
2254,667405339315146752,207,434
2255,667393430834667520,51,181
2256,667369227918143488,151,342
2257,667211855547486208,223,453
2258,667200525029539841,240,573
2259,667192066997374976,90,356
2260,667188689915760640,367,698
2261,667182792070062081,5671,13348
2262,667177989038297088,50,178
2263,667176164155375616,420,569
2264,667174963120574464,72,231
2265,667171260800061440,77,204
2266,667165590075940865,1039,2512
2267,667160273090932737,56,239
2268,667152164079423490,15580,44592
2269,667138269671505920,2014,4276
2270,667119796878725120,121,310
2271,667090893657276420,115,311
2272,667073648344346624,109,375
2273,667070482143944705,13,77
2274,667065535570550784,41,159
2275,667062181243039745,47,206
2276,667044094246576128,44,175
2277,667012601033924608,203,421
2278,666996132027977728,81,226
2279,666983947667116034,904,2377
2280,666837028449972224,509,751
2281,666835007768551424,73,197
2282,666826780179869698,83,238
2283,666817836334096384,231,474
2284,666804364988780544,84,217
2285,666786068205871104,441,702
2286,666781792255496192,175,358
2287,666776908487630848,156,323
2288,666739327293083650,60,220
2289,666701168228331520,197,397
2290,666691418707132416,44,171
2291,666649482315059201,568,1039
2292,666644823164719104,73,219
2293,666454714377183233,197,476
2294,666447344410484738,18,94
2295,666437273139982337,42,113
2296,666435652385423360,45,151
2297,666430724426358785,173,291
2298,666428276349472768,73,149
2299,666421158376562688,102,293
2300,666418789513326592,41,112
2301,666411507551481857,288,399
2302,666407126856765440,31,98
2303,666396247373291520,73,155
2304,666373753744588802,78,170
2305,666362758909284353,503,705
2306,666353288456101888,64,192
2307,666345417576210432,128,269
2308,666337882303524864,81,179
2309,666293911632134144,312,451
2310,666287406224695296,57,132
2311,666273097616637952,70,157
2312,666268910803644416,32,94
2313,666104133288665088,5828,13323
2314,666102155909144576,11,69
2315,666099513787052032,57,140
2316,666094000022159362,66,153
2317,666082916733198337,41,99
2318,666073100786774016,141,287
2319,666071193221509120,52,134
2320,666063827256086533,192,438
2321,666058600524156928,52,103
2322,666057090499244032,120,262
2323,666055525042405380,216,404
2324,666051853826850816,753,1101
2325,666050758794694657,51,122
2326,666049248165822465,40,96
2327,666044226329800704,125,264
2328,666033412701032449,39,109
2329,666029285002620928,41,119
2330,666020888022790149,454,2357
